명칭,위도,경도,,,,,,,,,,,,,,,,,,,,
㈜지넥슨,37.4887133,127.0331358,,,,,,,,,,,,,,,,,,,,
모던웨이브㈜,,,,,,,,,,,,,,,,,,,,,,
㈜파미르테라퓨틱스,37.5923552,127.0484939,,,,,,,,,,,,,,,,,,,,
㈜애트니,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
랩에스디,37.5093975,127.0419449,,,,,,,,,,,,,,,,,,,,
㈜포스토피아,,,,,,,,,,,,,,,,,,,,,,
㈜한국결제인증,37.4793995,126.8846023,,,,,,,,,,,,,,,,,,,,
주식회사 포튼가먼트,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 래브라도랩스,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
㈜케이더봄,37.5494287,126.939328,,,,,,,,,,,,,,,,,,,,
코스모블라썸㈜,,,,,,,,,,,,,,,,,,,,,,
주식회사 로보아르테,37.5107202,127.0554776,,,,,,,,,,,,,,,,,,,,
㈜크리스피,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
㈜프로젝트에이치,37.5437384,127.0626249,,,,,,,,,,,,,,,,,,,,
주식회사 씨아이에스텍,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
주식회사 도요테크놀러지,37.4859142,127.0131075,,,,,,,,,,,,,,,,,,,,
주식회사 클래스소프트,37.5742419,126.8899001,,,,,,,,,,,,,,,,,,,,
주식회사 쏘프,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
케이엠에스랩 주식회사,,,,,,,,,,,,,,,,,,,,,,
㈜오리진컨설팅,37.5146432,127.029125,,,,,,,,,,,,,,,,,,,,
스노우화이트팩토리 주식회사,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 스타일셀러,37.4762012,127.0367679,,,,,,,,,,,,,,,,,,,,
주식회사 보타,37.5674005,126.91091,,,,,,,,,,,,,,,,,,,,
㈜스마트아이,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
㈜세컨드스페이스,37.4851725,126.8951036,,,,,,,,,,,,,,,,,,,,
애니메디솔루션㈜,37.5179042,127.1007366,,,,,,,,,,,,,,,,,,,,
㈜제이에스벤처스,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 안드로메다스튜디오,37.5760093,126.8905316,,,,,,,,,,,,,,,,,,,,
주식회사 핏소프트,37.4793715,126.8768315,,,,,,,,,,,,,,,,,,,,
㈜코아소프트,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
주식회사 메트릭스튜디오,37.5453577,126.9525465,,,,,,,,,,,,,,,,,,,,
㈜인진,37.5743682,127.0400189,,,,,,,,,,,,,,,,,,,,
어스얼라이언스 주식회사,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
씨지에스아이티㈜,37.5257465,126.8949849,,,,,,,,,,,,,,,,,,,,
아이둡 주식회사,37.5729503,126.9793579,,,,,,,,,,,,,,,,,,,,
㈜아이티브레인,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
㈜피유엠피,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜알티웍스,37.4894687,126.9879917,,,,,,,,,,,,,,,,,,,,
머지플러스 주식회사,37.5376446,126.8946962,,,,,,,,,,,,,,,,,,,,
주식회사 이스라이브러리,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜엠로,37.5307871,126.8981,,,,,,,,,,,,,,,,,,,,
㈜슈퍼블릿커뮤니케이션즈,37.466815,126.8880385,,,,,,,,,,,,,,,,,,,,
㈜인디카네트웍스,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
㈜보다미디어,37.5207424,127.0194099,,,,,,,,,,,,,,,,,,,,
㈜친환경계획그룹 청연,37.4951314,127.0389309,,,,,,,,,,,,,,,,,,,,
㈜코바엔지니어링,37.5429589,126.9493663,,,,,,,,,,,,,,,,,,,,
주식회사 스튜디오오리진,37.4967387,127.0294387,,,,,,,,,,,,,,,,,,,,
㈜겜퍼,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜익스트러스,37.482941,126.8977956,,,,,,,,,,,,,,,,,,,,
㈜웨인테크놀로지,37.4842333,126.8992725,,,,,,,,,,,,,,,,,,,,
㈜뉴플로이,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜레이존,37.4774913,127.0442434,,,,,,,,,,,,,,,,,,,,
㈜카모스,37.5122507,127.0990199,,,,,,,,,,,,,,,,,,,,
㈜지오그레이트,37.5322101,126.8634269,,,,,,,,,,,,,,,,,,,,
주식회사 클라우드에잇,37.5509316,126.9205338,,,,,,,,,,,,,,,,,,,,
주식회사 디엔엠컴퍼니,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
주식회사 딥메트릭스,37.4784063,126.9516133,,,,,,,,,,,,,,,,,,,,
주식회사 파우컴퍼니,37.5460023,127.0434763,,,,,,,,,,,,,,,,,,,,
㈜스타일펀,37.5489384,127.0488878,,,,,,,,,,,,,,,,,,,,
"㈜더스토리하우스(THESTORYHOUSE.CO.,Ltd)",37.5798697,126.8886748,,,,,,,,,,,,,,,,,,,,
주식회사 벨르제이,37.5242006,127.0401996,,,,,,,,,,,,,,,,,,,,
유바이오 주식회사,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
나노엔씨,37.4816546,126.8848699,,,,,,,,,,,,,,,,,,,,
㈜코레토,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜싸이젠텍,,,,,,,,,,,,,,,,,,,,,,
㈜세븐포인트원,37.5920382,127.0366534,,,,,,,,,,,,,,,,,,,,
주식회사 글로번,37.4771592,126.8837142,,,,,,,,,,,,,,,,,,,,
주식회사 스마트에버,37.6541917,127.056793,,,,,,,,,,,,,,,,,,,,
엠아이큐브솔루션 주식회사,37.4858259,127.014147,,,,,,,,,,,,,,,,,,,,
㈜미래융합정보기술,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
브이앤코 주식회사,37.5103238,127.0610228,,,,,,,,,,,,,,,,,,,,
㈜삼육오엠씨네트웍스,,,,,,,,,,,,,,,,,,,,,,
㈜바이오덴,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜코아맥스테크놀로지,,,,,,,,,,,,,,,,,,,,,,
플레이블 주식회사,37.5168721,126.8663985,,,,,,,,,,,,,,,,,,,,
㈜퍼블리,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 레이덴트,37.4893289,127.1227512,,,,,,,,,,,,,,,,,,,,
㈜엑스프라임,37.4779898,126.9628068,,,,,,,,,,,,,,,,,,,,
주식회사 인시퀀스,37.4812092,126.8147806,,,,,,,,,,,,,,,,,,,,
주식회사 투앤투,37.5729503,126.9793579,,,,,,,,,,,,,,,,,,,,
주식회사 오너스코리아,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
주식회사 제이비바이오텍,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜한영인컨설팅그룹,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 바이오플라테크,37.4698098,126.8855431,,,,,,,,,,,,,,,,,,,,
주식회사 모니모니,37.5574729,126.918349,,,,,,,,,,,,,,,,,,,,
㈜제이앤케이씨,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜에이씨에스글로벌,37.4842871,126.8779852,,,,,,,,,,,,,,,,,,,,
데이터얼라이언스㈜,37.5055881,127.0243619,,,,,,,,,,,,,,,,,,,,
㈜더라벨,37.5743682,127.0400189,,,,,,,,,,,,,,,,,,,,
소성정보기술 주식회사,37.5025132,126.8870913,,,,,,,,,,,,,,,,,,,,
㈜이센스테크놀로지,37.4750471,127.0423547,,,,,,,,,,,,,,,,,,,,
포스텍네트웍스㈜,37.4814582,126.8803605,,,,,,,,,,,,,,,,,,,,
㈜유도리,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
㈜프럼어스,37.4986925,126.9987433,,,,,,,,,,,,,,,,,,,,
㈜바딧,37.4681345,126.8861139,,,,,,,,,,,,,,,,,,,,
주식회사 아이앤유니,37.4780995,126.8816759,,,,,,,,,,,,,,,,,,,,
주식회사 엠스토리허브,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
주식회사 미래용역,,,,,,,,,,,,,,,,,,,,,,
㈜애드젠,37.4822138,127.0405089,,,,,,,,,,,,,,,,,,,,
㈜모꼬지,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
주식회사 폼즈,37.5729503,126.9793579,,,,,,,,,,,,,,,,,,,,
㈜신진다이아몬드,37.5363332,126.901544,,,,,,,,,,,,,,,,,,,,
블루포션게임즈㈜,37.503545,127.0443625,,,,,,,,,,,,,,,,,,,,
주식회사 비바채엔터프라이즈,37.504518,127.0507161,,,,,,,,,,,,,,,,,,,,
㈜에스에프씨바이오,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 티에스젠,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
주식회사 쿼터백그룹,37.5267748,126.9271837,,,,,,,,,,,,,,,,,,,,
㈜더블유케이에스글로벌,,,,,,,,,,,,,,,,,,,,,,
주식회사 인텔리안시스템즈,37.5167532,127.034911,,,,,,,,,,,,,,,,,,,,
㈜마스인포텍,37.4959609,127.042699,,,,,,,,,,,,,,,,,,,,
㈜휴레이저,37.4683621,126.8865392,,,,,,,,,,,,,,,,,,,,
㈜에이치엔티메디칼,37.4748061,126.881621,,,,,,,,,,,,,,,,,,,,
젠트넷정보기술㈜,37.4874319,126.8939522,,,,,,,,,,,,,,,,,,,,
주식회사 도비즈,37.5228485,127.1337056,,,,,,,,,,,,,,,,,,,,
올카커뮤니케이션㈜,37.548344,127.057802,,,,,,,,,,,,,,,,,,,,
㈜에네스커뮤니케이션즈,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
(유)아홉,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
인스피언㈜,,,,,,,,,,,,,,,,,,,,,,
주식회사 데이원컴퍼니,37.5030426,127.041588,,,,,,,,,,,,,,,,,,,,
주식회사 뷰티셀렉션,37.5102709,127.0513627,,,,,,,,,,,,,,,,,,,,
이씨플라자㈜,37.5278026,127.1216039,,,,,,,,,,,,,,,,,,,,
주식회사 셀파소프트,37.4793995,126.8846023,,,,,,,,,,,,,,,,,,,,
인포텍코퍼레이션㈜,37.5468653,127.0514978,,,,,,,,,,,,,,,,,,,,
㈜샐러디,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
언더독스㈜,37.576411,126.9905226,,,,,,,,,,,,,,,,,,,,
리얼씨엔씨시스템㈜,37.5577428,126.9752743,,,,,,,,,,,,,,,,,,,,
슈닥,37.4951327,127.013879,,,,,,,,,,,,,,,,,,,,
㈜지오스캔,37.5348148,126.9626686,,,,,,,,,,,,,,,,,,,,
㈜이그니스,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
"㈜아이패밀리에스씨(iFamilySC Co.,Ltd.)",37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
주식회사 헥사아이,37.4393917,127.1780709,,,,,,,,,,,,,,,,,,,,
주식회사 숨시다,37.5624582,127.0543404,,,,,,,,,,,,,,,,,,,,
㈜스케치북스,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
주식회사 테크온,37.5301251,127.123762,,,,,,,,,,,,,,,,,,,,
케이웨어㈜,37.4873981,126.8939057,,,,,,,,,,,,,,,,,,,,
주식회사 초블레스,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
브루마인㈜,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
㈜브이아이텍,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜콘랩,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 가치창조제이,37.5241382,126.8842567,,,,,,,,,,,,,,,,,,,,
㈜빛컨,37.4801705,126.8811402,,,,,,,,,,,,,,,,,,,,
㈜민트팟,37.4965495,127.024768,,,,,,,,,,,,,,,,,,,,
주식회사 유커넥션,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
㈜인컴솔루션,37.5755389,126.9963172,,,,,,,,,,,,,,,,,,,,
주식회사 디피앤스튜디오,37.5197242,126.9312417,,,,,,,,,,,,,,,,,,,,
주식회사 라일,37.5384272,126.9654442,,,,,,,,,,,,,,,,,,,,
㈜레드핫컨텐츠,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜솔로몬에듀,37.5044763,127.0236002,,,,,,,,,,,,,,,,,,,,
주식회사 반달컴퍼니,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
㈜포인트닉스,37.4844322,126.89448,,,,,,,,,,,,,,,,,,,,
주식회사 비전브이알,37.4982744,127.0318194,,,,,,,,,,,,,,,,,,,,
㈜메리몽드,37.5632288,126.9245438,,,,,,,,,,,,,,,,,,,,
㈜피버,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
주식회사 엔오원,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
㈜이지서티,37.5098784,127.0435857,,,,,,,,,,,,,,,,,,,,
㈜큐알온텍,37.5540319,126.8717993,,,,,,,,,,,,,,,,,,,,
㈜싸이랩코리아,37.589116,127.0182146,,,,,,,,,,,,,,,,,,,,
㈜케어마인드,37.4916807,127.0134381,,,,,,,,,,,,,,,,,,,,
㈜디앤디랩,37.5089961,127.0218857,,,,,,,,,,,,,,,,,,,,
㈜이모코그,37.4784063,126.9516133,,,,,,,,,,,,,,,,,,,,
㈜씨지테일,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
주식회사 옴니아트,37.5342308,126.9594521,,,,,,,,,,,,,,,,,,,,
㈜휴먼브릿지코리아,37.4851688,127.1166852,,,,,,,,,,,,,,,,,,,,
㈜마스터에프엔비,37.538068,126.8915138,,,,,,,,,,,,,,,,,,,,
주식회사 코드캣,,,,,,,,,,,,,,,,,,,,,,
㈜꾼스,37.440643,127.1480287,,,,,,,,,,,,,,,,,,,,
㈜유일기기,,,,,,,,,,,,,,,,,,,,,,
주식회사 크리스탈치과기공소,37.4854667,126.8943381,,,,,,,,,,,,,,,,,,,,
㈜한국정밀소재산업,37.6065602,127.0926519,,,,,,,,,,,,,,,,,,,,
새범뷰티,37.6165967,127.0571156,,,,,,,,,,,,,,,,,,,,
마이크로폼 주식회사,37.499044,127.0286887,,,,,,,,,,,,,,,,,,,,
㈜대한몰드,,,,,,,,,,,,,,,,,,,,,,
㈜아이넷캅,37.4874627,127.1196408,,,,,,,,,,,,,,,,,,,,
주식회사 디오비스튜디오,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
㈜스너그스튜디오,37.5004243,127.0329408,,,,,,,,,,,,,,,,,,,,
주식회사 포스백스,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
(주)무브인터렉티브,,,,,,,,,,,,,,,,,,,,,,
주식회사 힐링페이퍼,37.4987464,127.03169,,,,,,,,,,,,,,,,,,,,
주식회사 개미창고,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 더서비스플랫폼,37.589116,127.0182146,,,,,,,,,,,,,,,,,,,,
주식회사 우리전열,,,,,,,,,,,,,,,,,,,,,,
㈜드림시큐리티,37.5436373,127.0578463,,,,,,,,,,,,,,,,,,,,
더블랙레이블,37.5488112,126.9081612,,,,,,,,,,,,,,,,,,,,
주식회사 컵풀,37.4975688,127.0519237,,,,,,,,,,,,,,,,,,,,
㈜트리노테크놀로지,,,,,,,,,,,,,,,,,,,,,,
㈜아이센트,37.5469854,127.065406,,,,,,,,,,,,,,,,,,,,
보이스아이㈜,37.4857467,127.115884,,,,,,,,,,,,,,,,,,,,
75미리스튜디오㈜,,,,,,,,,,,,,,,,,,,,,,
㈜에스비엠코리아,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
비디오하우스닷라이브 주식회사,37.5070057,127.0457939,,,,,,,,,,,,,,,,,,,,
대가파우더시스템(주),37.4940408,126.8158207,,,,,,,,,,,,,,,,,,,,
㈜씨아이엔텍,37.5041333,127.1037917,,,,,,,,,,,,,,,,,,,,
㈜단비교육,37.4944232,127.0828453,,,,,,,,,,,,,,,,,,,,
주식회사 크몽,,,,,,,,,,,,,,,,,,,,,,
주식회사 아이컴,37.5729503,126.9793579,,,,,,,,,,,,,,,,,,,,
㈜뷰티플사인,37.5392277,126.8428613,,,,,,,,,,,,,,,,,,,,
웰마커바이오 주식회사,37.4851331,127.1238462,,,,,,,,,,,,,,,,,,,,
주식회사 광명테크솔루션,37.4858614,126.878475,,,,,,,,,,,,,,,,,,,,
주식회사 핏펀즈,37.5083981,127.0571737,,,,,,,,,,,,,,,,,,,,
주식회사 파이리코,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
싹찍어㈜,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
주식회사 빅오션이엔엠,37.5063065,127.0465742,,,,,,,,,,,,,,,,,,,,
머스트바이오 주식회사,37.4912925,126.8834535,,,,,,,,,,,,,,,,,,,,
㈜포스윈,37.4848366,126.8937478,,,,,,,,,,,,,,,,,,,,
100홈,37.5253929,127.049188,,,,,,,,,,,,,,,,,,,,
㈜트라패스,,,,,,,,,,,,,,,,,,,,,,
에프에프엔이,37.5338546,127.075291,,,,,,,,,,,,,,,,,,,,
㈜티앤비프리시즌,37.4829154,126.8812688,,,,,,,,,,,,,,,,,,,,
주식회사 포르스,37.4870121,127.0138354,,,,,,,,,,,,,,,,,,,,
㈜비지언스,37.4770718,126.8809537,,,,,,,,,,,,,,,,,,,,
주식회사 코네티브커넥션,37.4954178,127.0388462,,,,,,,,,,,,,,,,,,,,
나무기술㈜,37.5093206,127.0548766,,,,,,,,,,,,,,,,,,,,
㈜어픽,37.4829103,126.8786762,,,,,,,,,,,,,,,,,,,,
스타링포스㈜,37.4777362,126.8855139,,,,,,,,,,,,,,,,,,,,
㈜미래전파공학연구소,,,,,,,,,,,,,,,,,,,,,,
㈜포브디자인,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
(주)드림디엔에스,37.4911397,127.1166529,,,,,,,,,,,,,,,,,,,,
소리콤 주식회사,37.607793,126.916491,,,,,,,,,,,,,,,,,,,,
㈜엑스아이티,37.565601,126.8457605,,,,,,,,,,,,,,,,,,,,
㈜에프앤가이드,37.5575704,126.8337239,,,,,,,,,,,,,,,,,,,,
㈜세경인프라,37.4771764,126.8983144,,,,,,,,,,,,,,,,,,,,
엔씨엔스페이스㈜,37.4676706,126.8881654,,,,,,,,,,,,,,,,,,,,
㈜시큐리온,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
㈜스킨룸,37.4952688,126.9836907,,,,,,,,,,,,,,,,,,,,
이지지아이에스㈜,37.4667852,126.886837,,,,,,,,,,,,,,,,,,,,
㈜서현기술단,,,,,,,,,,,,,,,,,,,,,,
주식회사 지구소프트,37.479835,126.8825,,,,,,,,,,,,,,,,,,,,
㈜파워보이스,37.4872776,127.1351277,,,,,,,,,,,,,,,,,,,,
뉴패러다임인베스트먼트㈜,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
에덴,37.5947792,127.0867028,,,,,,,,,,,,,,,,,,,,
㈜다윈아이씨티,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
㈜세컨리스트,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
주식회사 오토핸즈,,,,,,,,,,,,,,,,,,,,,,
㈜인트로메딕,37.4850988,126.8927579,,,,,,,,,,,,,,,,,,,,
㈜델타엑스,37.560068,126.9789776,,,,,,,,,,,,,,,,,,,,
㈜헬씨티슈,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜아이앤나,37.5100586,127.0553367,,,,,,,,,,,,,,,,,,,,
㈜엠앤디이노베이션,37.5729503,126.9793579,,,,,,,,,,,,,,,,,,,,
주식회사 성윤로드,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
주식회사 사이즈오브,37.5384843,127.0822938,,,,,,,,,,,,,,,,,,,,
와이피랩스㈜,37.5075877,127.0644114,,,,,,,,,,,,,,,,,,,,
주식회사 르빵(LE PAIN),37.5641545,126.9867648,,,,,,,,,,,,,,,,,,,,
주식회사 루나써클,37.5133186,127.0500572,,,,,,,,,,,,,,,,,,,,
지나인솔루션 주식회사,37.5255805,126.8888114,,,,,,,,,,,,,,,,,,,,
㈜메디히어,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
㈜윙넷,37.4854599,126.8941744,,,,,,,,,,,,,,,,,,,,
㈜안앤락,37.4767723,126.8767793,,,,,,,,,,,,,,,,,,,,
㈜알지비,37.520582,127.021429,,,,,,,,,,,,,,,,,,,,
셀파씨엔씨 주식회사,,,,,,,,,,,,,,,,,,,,,,
㈜폴라리움,37.510278,127.0177167,,,,,,,,,,,,,,,,,,,,
주식회사 넷엔씨큐,37.4767039,126.8857798,,,,,,,,,,,,,,,,,,,,
㈜스핀어웹,37.5447427,126.9519844,,,,,,,,,,,,,,,,,,,,
주식회사 넥스트챕터,37.56135,127.035021,,,,,,,,,,,,,,,,,,,,
㈜까르떼디엠,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
㈜에이치이앤티,37.5244996,126.892304,,,,,,,,,,,,,,,,,,,,
㈜세컨신드롬,37.4973199,127.0381285,,,,,,,,,,,,,,,,,,,,
주식회사 팀오마인,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
주식회사 루앤스,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜메디프,37.5116535,127.0476045,,,,,,,,,,,,,,,,,,,,
커팅엣지㈜,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 엘릭서페이,37.4856859,127.1193237,,,,,,,,,,,,,,,,,,,,
㈜인텔리빅스,37.4813417,126.9988713,,,,,,,,,,,,,,,,,,,,
주식회사 빅씽크,37.489348,127.0321924,,,,,,,,,,,,,,,,,,,,
㈜다이어트카닷컴,37.4845232,127.1258648,,,,,,,,,,,,,,,,,,,,
아이스파이프 주식회사,37.4842375,126.8788426,,,,,,,,,,,,,,,,,,,,
㈜딥스프링스에듀케이션,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜라인업코리아,37.5190914,126.9309136,,,,,,,,,,,,,,,,,,,,
주식회사 아이피샵,37.5061352,127.0413317,,,,,,,,,,,,,,,,,,,,
㈜청운이앤에스,37.4691258,126.8952492,,,,,,,,,,,,,,,,,,,,
주식회사 에듀에이아이,37.5031954,127.0498289,,,,,,,,,,,,,,,,,,,,
㈜팜프로,37.4820569,126.895277,,,,,,,,,,,,,,,,,,,,
㈜이안일렉트로닉스,37.5032568,126.8743027,,,,,,,,,,,,,,,,,,,,
주식회사 델토이드,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
주식회사 밴플,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
㈜더도슨트,37.6541917,127.056793,,,,,,,,,,,,,,,,,,,,
㈜유스튜디오,37.5146432,127.029125,,,,,,,,,,,,,,,,,,,,
주식회사 퍼스트엠케이푸드,37.492994,127.112326,,,,,,,,,,,,,,,,,,,,
㈜삼우에이엔씨,37.4762171,126.9731743,,,,,,,,,,,,,,,,,,,,
㈜뉴로벤티(NeuroVenti),37.5419717,127.0767285,,,,,,,,,,,,,,,,,,,,
㈜덴탈하이브,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
㈜한길아이티,37.4818903,126.8921068,,,,,,,,,,,,,,,,,,,,
브이아이씨테크㈜,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
라이트하우스 주식회사,37.4745063,126.8897151,,,,,,,,,,,,,,,,,,,,
주식회사 제이인츠바이오,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
데브시스터즈㈜,,,,,,,,,,,,,,,,,,,,,,
큐리옥스바이오시스템즈㈜,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
유에프유헬스 주식회사,37.5259932,127.026756,,,,,,,,,,,,,,,,,,,,
㈜오피니언라이브,37.5579702,126.8294216,,,,,,,,,,,,,,,,,,,,
㈜디엠피테크,37.5133175,126.8908962,,,,,,,,,,,,,,,,,,,,
㈜씨앤아이테크,37.4770579,126.8796693,,,,,,,,,,,,,,,,,,,,
위드벨트,37.4517309,126.9103606,,,,,,,,,,,,,,,,,,,,
에이티이 주식회사,37.5588155,126.862182,,,,,,,,,,,,,,,,,,,,
㈜애스톤사이언스,37.5047616,127.0524492,,,,,,,,,,,,,,,,,,,,
㈜데이터블,37.5637129,126.9646194,,,,,,,,,,,,,,,,,,,,
주식회사 수수디오,37.5471621,127.063602,,,,,,,,,,,,,,,,,,,,
㈜에스이티시스템,37.4679712,127.0421175,,,,,,,,,,,,,,,,,,,,
㈜그렙,37.4918094,127.0299174,,,,,,,,,,,,,,,,,,,,
(주)코아에스에스,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜탤런트뱅크,37.4825061,126.8943543,,,,,,,,,,,,,,,,,,,,
㈜오픈소스컨설팅,,,,,,,,,,,,,,,,,,,,,,
주식회사 씨앤케이피,37.4793464,126.8768097,,,,,,,,,,,,,,,,,,,,
㈜와이디아이,37.4716343,126.8957267,,,,,,,,,,,,,,,,,,,,
㈜조은아이앤에스,37.5201778,126.8901183,,,,,,,,,,,,,,,,,,,,
㈜페이스테그,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
주식회사 플래튼,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
주식회사 엠티엠이엔티,37.5751312,126.9659002,,,,,,,,,,,,,,,,,,,,
주식회사 엔비코,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
㈜나날이,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
㈜홈페이지코리아,37.5144447,126.8987734,,,,,,,,,,,,,,,,,,,,
㈜넷사랑컴퓨터,37.5356518,127.0957367,,,,,,,,,,,,,,,,,,,,
㈜에이펙스소프트,37.5560203,126.9234596,,,,,,,,,,,,,,,,,,,,
㈜새누,37.4806573,126.8807955,,,,,,,,,,,,,,,,,,,,
유한회사 싸카,37.5660578,127.0060716,,,,,,,,,,,,,,,,,,,,
㈜제우메디컬,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
베렉스㈜,37.5013081,127.0589548,,,,,,,,,,,,,,,,,,,,
㈜아크로노드,37.4436748,126.8999893,,,,,,,,,,,,,,,,,,,,
㈜하이컴텍,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
주식회사 퍼즐시스템즈,37.5358272,126.8921027,,,,,,,,,,,,,,,,,,,,
㈜엠앤씨덴탈,37.4952364,126.890369,,,,,,,,,,,,,,,,,,,,
㈜로보티즈,37.5701649,126.8264819,,,,,,,,,,,,,,,,,,,,
블록체인랩스 주식회사,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
㈜칼라아트,37.5605393,127.0638859,,,,,,,,,,,,,,,,,,,,
㈜솔박스,37.4987464,127.03169,,,,,,,,,,,,,,,,,,,,
㈜메이크스타,37.5150569,127.0274192,,,,,,,,,,,,,,,,,,,,
㈜디자인팍스,37.5090059,127.0404371,,,,,,,,,,,,,,,,,,,,
㈜에이블커피그룹,,,,,,,,,,,,,,,,,,,,,,
㈜슬라운드,37.5188207,127.0410586,,,,,,,,,,,,,,,,,,,,
㈜다노,37.542447,126.940288,,,,,,,,,,,,,,,,,,,,
비디씨아이㈜,37.5729503,126.9793579,,,,,,,,,,,,,,,,,,,,
㈜마이헨지,37.4798346,126.8824997,,,,,,,,,,,,,,,,,,,,
㈜인터페이스정보기술,37.4843157,126.8805164,,,,,,,,,,,,,,,,,,,,
